GISJOIN,year,month,dayl,srad,tmax,tmin,vap_pres,prcp,CTY_NAME,State,Region,Division
G21125,2015,Jan,35150.83871,232.1548387,5.64516129,-5.048387097,440,75,Laurel,Kentucky,South Region,East South Central Division
G21127,2015,Jan,34872.09677,222.0387097,4.612903226,-6.064516129,409.0322581,65,Lawrence,Kentucky,South Region,East South Central Division
G21129,2015,Jan,35005.87097,226.683871,5.193548387,-5.64516129,427.0967742,46,Lee,Kentucky,South Region,East South Central Division
G21131,2015,Jan,35150.83871,225.2387097,5.758064516,-5.225806452,433.5483871,64,Leslie,Kentucky,South Region,East South Central Division
G21133,2015,Jan,35150.83871,230.4,5.741935484,-5.129032258,438.7096774,57,Letcher,Kentucky,South Region,East South Central Division
G21135,2015,Jan,34716.06452,221.6258065,3,-6.403225806,403.8709677,44,Lewis,Kentucky,South Region,East South Central Division
G21137,2015,Jan,35050.45161,228.7483871,4.887096774,-5.774193548,421.9354839,51,Lincoln,Kentucky,South Region,East South Central Division
G21139,2015,Jan,35128.51613,234.8387097,6,-4.112903226,470.9677419,58,Livingston,Kentucky,South Region,East South Central Division
G21141,2015,Jan,35217.74194,239.0709677,6.258064516,-4.35483871,468.3870968,50,Logan,Kentucky,South Region,East South Central Division
G21143,2015,Jan,35162,229.3677419,6.483870968,-3.483870968,494.1935484,49,Lyon,Kentucky,South Region,East South Central Division
G21145,2015,Jan,35162,236.0774194,6.274193548,-4.177419355,468.3870968,62,McCracken,Kentucky,South Region,East South Central Division
G21147,2015,Jan,35262.35484,242.7870968,5.85483871,-4.838709677,452.9032258,74,McCreary,Kentucky,South Region,East South Central Division
G21149,2015,Jan,35039.29032,222.4516129,5.451612903,-4.435483871,458.0645161,57,McLean,Kentucky,South Region,East South Central Division
G21151,2015,Jan,34961.25806,223.6903226,4.85483871,-5.983870968,410.3225806,34,Madison,Kentucky,South Region,East South Central Division
G21153,2015,Jan,34961.25806,225.4451613,5.306451613,-5.080645161,442.5806452,53,Magoffin,Kentucky,South Region,East South Central Division
G21155,2015,Jan,35039.29032,223.5870968,5.370967742,-5.5,428.3870968,53,Marion,Kentucky,South Region,East South Central Division
G21157,2015,Jan,35217.74194,234.0129032,6.5,-3.790322581,482.5806452,51,Marshall,Kentucky,South Region,East South Central Division
G21159,2015,Jan,34950.12903,213.0580645,5.129032258,-5.14516129,438.7096774,68,Martin,Kentucky,South Region,East South Central Division
G21161,2015,Jan,34693.77419,220.283871,3.322580645,-6.338709677,402.5806452,44,Mason,Kentucky,South Region,East South Central Division
G21163,2015,Jan,34883.25806,225.7548387,5.080645161,-5.870967742,411.6129032,31,Meade,Kentucky,South Region,East South Central Division
G21165,2015,Jan,34883.25806,216.8774194,4,-6.080645161,409.0322581,49,Menifee,Kentucky,South Region,East South Central Division
G21167,2015,Jan,34950.12903,225.8580645,5,-5.677419355,419.3548387,44,Mercer,Kentucky,South Region,East South Central Division
G21169,2015,Jan,35195.41935,239.0709677,6.096774194,-4.741935484,458.0645161,59,Metcalfe,Kentucky,South Region,East South Central Division
G21171,2015,Jan,35262.35484,244.6451613,6.338709677,-4.451612903,464.516129,58,Monroe,Kentucky,South Region,East South Central Division
G21173,2015,Jan,34883.25806,221.1096774,4.14516129,-6.241935484,409.0322581,36,Montgomery,Kentucky,South Region,East South Central Division
G21175,2015,Jan,34916.70968,223.2774194,4.806451613,-5.596774194,427.0967742,48,Morgan,Kentucky,South Region,East South Central Division
G21177,2015,Jan,35128.51613,225.7548387,5.870967742,-4.467741935,460.6451613,43,Muhlenberg,Kentucky,South Region,East South Central Division
G21179,2015,Jan,34950.12903,224,5.564516129,-5.225806452,436.1290323,45,Nelson,Kentucky,South Region,East South Central Division
G21181,2015,Jan,34782.93548,222.9677419,3.596774194,-6.274193548,402.5806452,39,Nicholas,Kentucky,South Region,East South Central Division
G21183,2015,Jan,35050.45161,224,5.435483871,-5.016129032,441.2903226,47,Ohio,Kentucky,South Region,East South Central Division
G21185,2015,Jan,34760.64516,221.2129032,4.403225806,-5.64516129,423.2258065,33,Oldham,Kentucky,South Region,East South Central Division
G21187,2015,Jan,34716.06452,215.4322581,3.951612903,-6.112903226,414.1935484,53,Owen,Kentucky,South Region,East South Central Division
G21189,2015,Jan,35050.45161,233.8064516,5.564516129,-5.387096774,434.8387097,55,Owsley,Kentucky,South Region,East South Central Division
G21191,2015,Jan,34660.29032,221.5225806,3.596774194,-6.306451613,403.8709677,44,Pendleton,Kentucky,South Region,East South Central Division
G21193,2015,Jan,35128.51613,223.7935484,5.596774194,-5.419354839,429.6774194,61,Perry,Kentucky,South Region,East South Central Division
G21195,2015,Jan,35050.45161,233.1870968,4.919354839,-5.290322581,434.8387097,60,Pike,Kentucky,South Region,East South Central Division
G21197,2015,Jan,34939,214.2967742,4.903225806,-5.838709677,423.2258065,41,Powell,Kentucky,South Region,East South Central Division
G21199,2015,Jan,35150.83871,235.2516129,5.806451613,-5.032258065,445.1612903,60,Pulaski,Kentucky,South Region,East South Central Division
G21201,2015,Jan,34716.06452,217.083871,3.483870968,-6.322580645,401.2903226,40,Robertson,Kentucky,South Region,East South Central Division
G21203,2015,Jan,35061.6129,235.6645161,5.161290323,-5.548387097,425.8064516,57,Rockcastle,Kentucky,South Region,East South Central Division
G21205,2015,Jan,34816.3871,227.4064516,3.806451613,-6.193548387,407.7419355,45,Rowan,Kentucky,South Region,East South Central Division
G21207,2015,Jan,35195.41935,235.5612903,5.838709677,-4.983870968,446.4516129,65,Russell,Kentucky,South Region,East South Central Division
G21209,2015,Jan,34782.93548,219.9741935,3.983870968,-6.096774194,409.0322581,46,Scott,Kentucky,South Region,East South Central Division
G21211,2015,Jan,34805.25806,220.6967742,4.677419355,-5.629032258,424.516129,34,Shelby,Kentucky,South Region,East South Central Division
G21213,2015,Jan,35262.35484,232.0516129,6.387096774,-4.14516129,477.4193548,44,Simpson,Kentucky,South Region,East South Central Division
G21215,2015,Jan,34883.25806,220.8,5.516129032,-5.064516129,438.7096774,35,Spencer,Kentucky,South Region,East South Central Division
G21217,2015,Jan,35061.6129,227.2,5.370967742,-5.258064516,433.5483871,56,Taylor,Kentucky,South Region,East South Central Division
G21219,2015,Jan,35240.06452,233.8064516,5.967741935,-4.403225806,465.8064516,45,Todd,Kentucky,South Region,East South Central Division
G21221,2015,Jan,35240.06452,239.0709677,6.580645161,-3.483870968,492.9032258,46,Trigg,Kentucky,South Region,East South Central Division
G21223,2015,Jan,34693.77419,224.6193548,3.903225806,-6,416.7741935,48,Trimble,Kentucky,South Region,East South Central Division
G21225,2015,Jan,34983.54839,225.0322581,5.322580645,-4.112903226,468.3870968,66,Union,Kentucky,South Region,East South Central Division
G21227,2015,Jan,35195.41935,228.8516129,6.35483871,-4.258064516,473.5483871,53,Warren,Kentucky,South Region,East South Central Division
G21229,2015,Jan,34961.25806,224.9290323,5.274193548,-5.661290323,419.3548387,50,Washington,Kentucky,South Region,East South Central Division
G21231,2015,Jan,35240.06452,238.2451613,5.741935484,-5.096774194,443.8709677,69,Wayne,Kentucky,South Region,East South Central Division
G21233,2015,Jan,35050.45161,222.4516129,5.467741935,-3.983870968,477.4193548,55,Webster,Kentucky,South Region,East South Central Division
G21235,2015,Jan,35262.35484,235.3548387,5.967741935,-4.564516129,460.6451613,77,Whitley,Kentucky,South Region,East South Central Division
G21237,2015,Jan,34961.25806,225.3419355,4.822580645,-5.548387097,430.9677419,47,Wolfe,Kentucky,South Region,East South Central Division
G21239,2015,Jan,34883.25806,223.3806452,4.532258065,-5.870967742,418.0645161,43,Woodford,Kentucky,South Region,East South Central Division
G22001,2015,Jan,37023.83871,279.9483871,14.35483871,3.290322581,796.1290323,119,Acadia,Louisiana,South Region,West South Central Division
G22003,2015,Jan,36934.64516,272,14.16129032,2.419354839,747.0967742,274,Allen,Louisiana,South Region,West South Central Division
G22005,2015,Jan,37023.83871,276.3354839,15.66129032,4.306451613,856.7741935,123,Ascension,Louisiana,South Region,West South Central Division
G22007,2015,Jan,37135.32258,284.4903226,15.9516129,4.741935484,887.7419355,117,Assumption,Louisiana,South Region,West South Central Division
G22009,2015,Jan,36834.25806,273.8580645,14.20967742,1.887096774,718.7096774,168,Avoyelles,Louisiana,South Region,West South Central Division
G22011,2015,Jan,36934.64516,267.0451613,14.51612903,2.564516129,758.7096774,192,Beauregard,Louisiana,South Region,West South Central Division
G22013,2015,Jan,36499.77419,260.5419355,12.75806452,0.564516129,651.6129032,228,Bienville,Louisiana,South Region,West South Central Division
G22015,2015,Jan,36399.45161,256.6193548,12.25806452,-0.064516129,624.516129,211,Bossier,Louisiana,South Region,West South Central Division
G22017,2015,Jan,36432.90323,259.2,12.30645161,0.419354839,642.5806452,189,Caddo,Louisiana,South Region,West South Central Division
G22019,2015,Jan,37023.83871,275.0967742,14.59677419,3.338709677,796.1290323,206,Calcasieu,Louisiana,South Region,West South Central Division
G22021,2015,Jan,36577.77419,266.4258065,12.96774194,0.5,651.6129032,165,Caldwell,Louisiana,South Region,West South Central Division
G22023,2015,Jan,37135.32258,272.8258065,14.12903226,4.661290323,873.5483871,184,Cameron,Louisiana,South Region,West South Central Division
G22025,2015,Jan,36667,267.3548387,13.38709677,0.822580645,670.9677419,160,Catahoula,Louisiana,South Region,West South Central Division
G22027,2015,Jan,36354.90323,263.8451613,12.41935484,-0.677419355,594.8387097,201,Claiborne,Louisiana,South Region,West South Central Division
G22029,2015,Jan,36722.74194,272.8258065,13.79032258,1.129032258,683.8709677,145,Concordia,Louisiana,South Region,West South Central Division
G22031,2015,Jan,36577.77419,260.5419355,12.75806452,0.951612903,672.2580645,218,De Soto,Louisiana,South Region,West South Central Division
G22033,2015,Jan,36956.93548,281.4967742,15.41935484,3.209677419,792.2580645,162,East Baton Rouge,Louisiana,South Region,West South Central Division
G22035,2015,Jan,36388.32258,262.916129,12.17741935,0.725806452,661.9354839,169,East Carroll,Louisiana,South Region,West South Central Division
G22037,2015,Jan,36878.90323,282.5290323,14.96774194,2.290322581,741.9354839,150,East Feliciana,Louisiana,South Region,West South Central Division
G22039,2015,Jan,36923.48387,274.0645161,14.32258065,2.516129032,756.1290323,168,Evangeline,Louisiana,South Region,West South Central Division
G22041,2015,Jan,36577.77419,268.283871,13.01612903,0.564516129,654.1935484,153,Franklin,Louisiana,South Region,West South Central Division
G22043,2015,Jan,36678.16129,266.3225806,13.51612903,1.467741935,696.7741935,139,Grant,Louisiana,South Region,West South Central Division
G22045,2015,Jan,37135.32258,278.916129,15.5,4.596774194,882.5806452,127,Iberia,Louisiana,South Region,West South Central Division
G22047,2015,Jan,37023.83871,275.716129,15.38709677,3.935483871,836.1290323,155,Iberville,Louisiana,South Region,West South Central Division
G22049,2015,Jan,36522.06452,262.8129032,12.72580645,0.387096774,642.5806452,218,Jackson,Louisiana,South Region,West South Central Division
G22051,2015,Jan,37157.6129,279.0193548,16.01612903,5.822580645,954.8387097,142,Jefferson,Louisiana,South Region,West South Central Division
G22053,2015,Jan,37023.83871,272.516129,14.30645161,3.14516129,789.6774194,180,Jefferson Davis,Louisiana,South Region,West South Central Division
G22055,2015,Jan,37023.83871,276.4387097,14.79032258,3.758064516,824.516129,130,Lafayette,Louisiana,South Region,West South Central Division
G22057,2015,Jan,37213.35484,278.1935484,16.16129032,5.64516129,948.3870968,152,Lafourche,Louisiana,South Region,West South Central Division
G22059,2015,Jan,36667,264.8774194,13.29032258,0.806451613,667.0967742,167,LaSalle,Louisiana,South Region,West South Central Division
G22061,2015,Jan,36432.90323,262.0903226,12.59677419,-0.096774194,624.516129,184,Lincoln,Louisiana,South Region,West South Central Division
G22063,2015,Jan,36990.3871,280.4645161,15.58064516,3.838709677,828.3870968,99,Livingston,Louisiana,South Region,West South Central Division
G22065,2015,Jan,36499.77419,266.8387097,12.80645161,0.951612903,676.1290323,137,Madison,Louisiana,South Region,West South Central Division
G22067,2015,Jan,36354.90323,265.7032258,12.12903226,-0.016129032,628.3870968,193,Morehouse,Louisiana,South Region,West South Central Division
G22069,2015,Jan,36655.83871,265.8064516,13.5,1.596774194,704.516129,177,Natchitoches,Louisiana,South Region,West South Central Division
G22071,2015,Jan,37079.58065,279.9483871,15.88709677,5.306451613,921.2903226,138,Orleans,Louisiana,South Region,West South Central Division
G22073,2015,Jan,36455.19355,262.5032258,12.69354839,0.209677419,637.4193548,154,Ouachita,Louisiana,South Region,West South Central Division
G22075,2015,Jan,37235.64516,275.3032258,15.96774194,7.225806452,1045.16129,133,Plaquemines,Louisiana,South Region,West South Central Division
G22077,2015,Jan,36934.64516,279.8451613,14.91935484,2.838709677,771.6129032,191,Pointe Coupee,Louisiana,South Region,West South Central Division
G22079,2015,Jan,36778.51613,268.6967742,14.0483871,1.919354839,723.8709677,136,Rapides,Louisiana,South Region,West South Central Division
G22081,2015,Jan,36577.77419,259.3032258,13.01612903,1.032258065,674.8387097,225,Red River,Louisiana,South Region,West South Central Division
G22083,2015,Jan,36477.48387,266.2193548,12.75806452,0.548387097,656.7741935,189,Richland,Louisiana,South Region,West South Central Division
G22085,2015,Jan,36700.45161,260.3354839,13.59677419,1.580645161,700.6451613,248,Sabine,Louisiana,South Region,West South Central Division
G22089,2015,Jan,37135.32258,279.7419355,15.96774194,5.419354839,929.0322581,135,St. Charles,Louisiana,South Region,West South Central Division
G22091,2015,Jan,36901.16129,283.4580645,15.20967742,2.677419355,763.8709677,79,St. Helena,Louisiana,South Region,West South Central Division
G22093,2015,Jan,37079.58065,282.6322581,15.79032258,4.758064516,885.1612903,109,St. James,Louisiana,South Region,West South Central Division
G22095,2015,Jan,37068.41935,278.8129032,15.74193548,4.85483871,891.6129032,115,St. John the Baptist,Louisiana,South Region,West South Central Division
G22097,2015,Jan,36934.64516,279.0193548,14.40322581,2.596774194,761.2903226,124,St. Landry,Louisiana,South Region,West South Central Division
G22099,2015,Jan,37068.41935,277.7806452,15.30645161,4.129032258,849.0322581,139,St. Martin,Louisiana,South Region,West South Central Division
G22101,2015,Jan,37179.93548,282.4258065,16,4.935483871,900.6451613,83,St. Mary,Louisiana,South Region,West South Central Division
G22103,2015,Jan,36990.3871,279.9483871,15.69354839,3.629032258,825.8064516,122,St. Tammany,Louisiana,South Region,West South Central Division
G22105,2015,Jan,36934.64516,285.8322581,15.58064516,2.935483871,783.2258065,104,Tangipahoa,Louisiana,South Region,West South Central Division
G22107,2015,Jan,36588.93548,268.3870968,13.16129032,0.709677419,663.2258065,154,Tensas,Louisiana,South Region,West South Central Division
G22109,2015,Jan,37246.80645,281.083871,16.41935484,4.919354839,908.3870968,160,Terrebonne,Louisiana,South Region,West South Central Division
G22111,2015,Jan,36354.90323,262.916129,12.22580645,-0.564516129,600,171,Union,Louisiana,South Region,West South Central Division
G22113,2015,Jan,37157.6129,277.883871,14.66129032,4.306451613,858.0645161,143,Vermilion,Louisiana,South Region,West South Central Division
G22115,2015,Jan,36834.25806,263.8451613,14,2.161290323,736.7741935,153,Vernon,Louisiana,South Region,West South Central Division
G22117,2015,Jan,36878.90323,281.8064516,15.11290323,2.709677419,774.1935484,147,Washington,Louisiana,South Region,West South Central Division
G22119,2015,Jan,36399.45161,260.0258065,12.37096774,-0.419354839,607.7419355,208,Webster,Louisiana,South Region,West South Central Division
G22121,2015,Jan,36990.3871,279.2258065,15.30645161,3.5,807.7419355,237,West Baton Rouge,Louisiana,South Region,West South Central Division
G22123,2015,Jan,36354.90323,265.083871,12.09677419,0.370967742,646.4516129,179,West Carroll,Louisiana,South Region,West South Central Division
G22125,2015,Jan,36878.90323,281.9096774,14.72580645,2.209677419,732.9032258,112,West Feliciana,Louisiana,South Region,West South Central Division
G22127,2015,Jan,36600.09677,262.2967742,13.32258065,1.225806452,685.1612903,187,Winn,Louisiana,South Region,West South Central Division
G23001,2015,Jan,32753.93548,199.7419355,-2.870967742,-15.01612903,202.5806452,101,Androscoggin,Maine,Northeast Region,New England Division
G23003,2015,Jan,31761.74194,173.7290323,-7.338709677,-20.41935484,134.1935484,83,Aroostook,Maine,Northeast Region,New England Division
